timestamp;problem;algorithm;structure;vertices;density;iterations;duration_us
# Algorytm: Kruskal | Badana struktura: Macierz Incydencji
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;1;3444
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;2;6225
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;3;6243
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;4;7515
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;5;6488
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;6;6714
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;7;6238
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;8;6141
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;9;6058
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;10;6208
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;11;6381
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;12;6137
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;13;6259
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;14;6219
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;15;6227
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;16;6531
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;17;6365
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;18;6159
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;19;6164
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;20;6045
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;21;6566
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;22;6459
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;23;6091
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;24;6746
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;25;6195
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;26;6465
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;27;6234
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;28;6137
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;29;6496
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;30;6464
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;31;6097
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;32;6310
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;33;6070
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;34;6493
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;35;6167
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;36;6203
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;37;6559
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;38;7083
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;39;6978
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;40;6161
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;41;6994
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;42;6310
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;43;6508
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;44;6285
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;45;6419
2026-06-19 06:50:43;MST;Kruskal;IncidenceMatrix;90;50;46;6121
