timestamp;problem;algorithm;structure;vertices;density;iterations;duration_us
# Algorytm: Dijkstra | Badana struktura: Macierz Incydencji
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;1;118
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;2;116
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;3;114
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;4;141
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;5;149
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;6;114
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;7;117
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;8;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;9;131
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;10;114
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;11;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;12;125
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;13;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;14;115
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;15;115
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;16;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;17;150
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;18;114
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;19;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;20;123
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;21;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;22;114
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;23;115
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;24;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;25;129
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;26;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;27;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;28;126
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;29;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;30;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;31;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;32;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;33;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;34;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;35;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;36;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;37;172
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;38;114
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;39;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;40;128
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;41;129
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;42;114
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;43;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;44;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;45;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;46;117
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;47;113
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;48;181
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;49;114
2026-06-19 06:51:03;SP;Dijkstra;IncidenceMatrix;30;50;50;114
;;;;;;;AVG: 120
;;;;;;;MIN: 113
;;;;;;;MAX: 181
# Algorytm: Dijkstra | Badana struktura: Lista Nastepnikow
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;1;13
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;2;11
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;3;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;4;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;5;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;6;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;7;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;8;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;9;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;10;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;11;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;12;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;13;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;14;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;15;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;16;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;17;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;18;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;19;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;20;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;21;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;22;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;23;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;24;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;25;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;26;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;27;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;28;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;29;10
2026-06-19 06:51:03;SP;Dijkstra;AdjacencyList;30;50;30;10
