timestamp;problem;algorithm;structure;vertices;density;iterations;duration_us
# Algorytm: Kruskal | Badana struktura: Macierz Incydencji
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;1;10958
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;2;21083
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;3;21082
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;4;22348
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;5;21091
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;6;21559
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;7;21379
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;8;21472
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;9;21459
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;10;21234
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;11;21439
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;12;21404
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;13;21347
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;14;22084
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;15;21132
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;16;21070
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;17;22043
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;18;21625
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;19;21626
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;20;21352
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;21;21737
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;22;21532
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;23;21284
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;24;21199
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;25;21796
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;26;21665
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;27;21570
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;28;21313
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;29;21610
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;30;21138
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;31;21080
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;32;21099
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;33;21197
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;34;21046
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;35;21202
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;36;21343
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;37;21656
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;38;21724
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;39;21584
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;40;21457
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;41;21628
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;42;21760
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;43;22301
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;44;21484
2026-06-19 06:50:45;MST;Kruskal;IncidenceMatrix;120;50;45;21382
2026-06-19 06:50:46;MST;Kruskal;IncidenceMatrix;120;50;46;21499
2026-06-19 06:50:46;MST;Kruskal;IncidenceMatrix;120;50;47;21502
2026-06-19 06:50:46;MST;Kruskal;IncidenceMatrix;120;50;48;22320
2026-06-19 06:50:46;MST;Kruskal;IncidenceMatrix;120;50;49;21499
2026-06-19 06:50:46;MST;Kruskal;IncidenceMatrix;120;50;50;21358
;;;;;;;AVG: 21275
;;;;;;;MIN: 10958
;;;;;;;MAX: 22348
# Algorytm: Kruskal | Badana struktura: Lista Nastepnikow
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;1;18393
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;2;19464
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;3;19358
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;4;18565
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;5;19274
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;6;18872
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;7;18664
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;8;18774
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;9;19513
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;10;18889
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;11;18799
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;12;19457
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;13;19344
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;14;18786
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;15;18736
2026-06-19 06:50:46;MST;Kruskal;AdjacencyList;120;50;16;19672
