timestamp;problem;algorithm;structure;vertices;density;iterations;duration_us
# Algorytm: Kruskal | Badana struktura: Macierz Incydencji
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;1;2785
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;2;5045
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;3;4345
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;4;4180
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;5;4622
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;6;4718
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;7;4365
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;8;4397
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;9;4725
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;10;4476
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;11;4466
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;12;4716
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;13;4524
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;14;4365
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;15;4393
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;16;4470
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;17;4571
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;18;4419
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;19;4550
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;99;20;4636
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;21;4379
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;22;4259
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;23;5162
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;24;4517
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;25;4413
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;26;4582
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;27;4555
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;28;4452
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;29;4473
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;30;4673
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;31;4497
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;32;4376
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;33;4318
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;34;4710
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;35;4459
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;36;4379
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;37;4510
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;38;4413
2026-06-19 06:55:32;MST;Kruskal;IncidenceMatrix;60;99;39;4440
