timestamp;problem;algorithm;structure;vertices;density;iterations;duration_us
# Algorytm: Kruskal | Badana struktura: Macierz Incydencji
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;1;1881
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;2;2468
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;3;2351
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;4;2297
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;5;2443
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;6;2292
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;7;2286
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;8;2288
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;9;2296
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;10;2298
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;11;2294
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;12;2277
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;13;2270
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;14;2339
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;15;2368
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;16;2297
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;17;2301
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;18;2295
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;19;2299
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;20;2292
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;21;2612
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;22;2333
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;23;2287
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;24;2322
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;25;2317
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;26;2336
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;27;2469
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;28;2441
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;29;2413
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;30;2352
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;31;2423
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;32;2465
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;33;2387
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;34;2488
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;35;2383
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;36;2324
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;37;2505
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;38;2467
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;39;2505
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;40;2543
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;41;2351
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;42;2343
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;43;2391
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;44;2331
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;45;2401
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;46;2494
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;47;2445
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;48;2325
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;49;2278
2026-06-19 06:55:31;MST;Kruskal;IncidenceMatrix;60;75;50;2337
;;;;;;;AVG: 2360
;;;;;;;MIN: 1881
;;;;;;;MAX: 2612
# Algorytm: Kruskal | Badana struktura: Lista Nastepnikow
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;1;1876
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;2;1912
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;3;2169
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;4;1899
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;5;2026
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;6;1914
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;7;1842
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;8;1874
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;9;1885
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;10;1873
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;11;2585
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;12;2022
2026-06-19 06:55:31;MST;Kruskal;AdjacencyList;60;75;13;1886
