timestamp;problem;algorithm;structure;vertices;density;iterations;duration_us
# Algorytm: Dijkstra | Badana struktura: Macierz Incydencji
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;1;1605
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;2;1549
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;3;1324
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;4;1296
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;5;1406
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;6;1376
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;7;1312
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;8;1368
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;9;1339
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;10;1365
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;11;1602
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;12;1350
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;13;1335
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;14;1369
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;15;1358
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;16;1326
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;17;1838
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;18;1333
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;19;1348
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;20;1312
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;21;1316
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;22;1438
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;23;1352
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;24;1297
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;25;1364
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;26;1309
2026-06-19 06:55:35;SP;Dijkstra;IncidenceMatrix;60;75;27;1296
