timestamp;problem;algorithm;structure;vertices;density;iterations;duration_us
# Algorytm: Ford-Fulkerson | Badana struktura: Macierz Incydencji
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;1;18604
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;2;14759
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;3;14619
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;4;15752
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;5;14669
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;6;15120
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;7;15004
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;8;15115
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;9;15047
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;10;14925
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;11;14471
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;12;14481
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;13;16150
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;14;14616
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;15;14580
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;16;14818
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;17;14553
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;18;14370
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;19;14215
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;20;15325
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;21;15290
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;22;15673
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;23;14554
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;24;14514
2026-06-19 06:55:42;MF;FordFulkerson;IncidenceMatrix;60;50;25;14410
2026-06-19 06:55:43;MF;FordFulkerson;IncidenceMatrix;60;50;26;14468
