timestamp;problem;algorithm;structure;vertices;density;iterations;duration_us
# Algorytm: Ford-Fulkerson | Badana struktura: Macierz Incydencji
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;1;14432
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;2;11404
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;3;11281
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;4;11363
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;5;13017
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;6;15313
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;7;11413
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;8;11449
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;9;11111
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;10;11224
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;11;11384
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;12;11171
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;13;11068
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;14;11214
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;15;11151
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;16;10996
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;17;11235
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;18;11134
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;19;11685
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;20;11974
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;21;11445
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;22;11192
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;23;11517
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;24;11494
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;25;11318
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;26;11574
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;27;11452
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;28;11527
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;29;11336
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;30;11540
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;31;11298
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;32;11389
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;33;11277
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;34;11215
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;35;11128
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;36;11300
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;37;11175
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;38;10922
2026-06-19 06:55:44;MF;FordFulkerson;IncidenceMatrix;60;75;39;10972
